rep,estimator,minvar_true_var,frobenius,mv_relative_to_sample,mv_relative_to_lw,regime,N,T,N_T_ratio
14,Sample,0.009243446329053755,6.409144928885713,0.0,0.23694037879614033,dispersed_eigs,100,252,2.52
14,LW,0.007472830936322085,5.897986717456863,-0.19155359697024685,0.0,dispersed_eigs,100,252,2.52
14,NLS,0.007236571401008387,5.453397954117361,-0.2171132775161373,-0.03161580093634208,dispersed_eigs,100,252,2.52
14,POET,0.008025547925722513,7.663107795328351,-0.13175804348029543,0.07396353458418535,dispersed_eigs,100,252,2.52
15,Sample,0.010440926321936474,6.374902927050951,0.0,0.3023304810980551,dispersed_eigs,100,252,2.52
15,LW,0.008017109691799001,5.596661288479897,-0.23214574601920265,0.0,dispersed_eigs,100,252,2.52
15,NLS,0.00768416478089587,5.361632895579311,-0.2640341916069865,-0.041529294683807706,dispersed_eigs,100,252,2.52
15,POET,0.008835165893828316,7.217059176693554,-0.15379482419432858,0.10203879371466433,dispersed_eigs,100,252,2.52
16,Sample,0.010696825064433688,6.2333411364629745,0.0,0.3551609421746308,dispersed_eigs,100,252,2.52
16,LW,0.007893398290588615,5.99522082858139,-0.2620802674586407,0.0,dispersed_eigs,100,252,2.52
16,NLS,0.007360508645083829,5.440888798810238,-0.31189782007774564,-0.06751080154414049,dispersed_eigs,100,252,2.52
16,POET,0.008958709432554588,5.719586211076057,-0.16248892745364524,0.13496229415360367,dispersed_eigs,100,252,2.52
17,Sample,0.009947293317670516,6.478676193515187,0.0,0.23686584033891778,dispersed_eigs,100,252,2.52
17,LW,0.008042338136644492,5.862493576371082,-0.19150487677306488,0.0,dispersed_eigs,100,252,2.52
17,NLS,0.0074966769381273335,5.546742482831407,-0.24636012041485417,-0.06784857702399778,dispersed_eigs,100,252,2.52
17,POET,0.008122841432015589,7.8515698187998355,-0.18341189179713285,0.010009936663106398,dispersed_eigs,100,252,2.52
