rep,estimator,minvar_true_var,frobenius,mv_relative_to_sample,mv_relative_to_lw,regime,N,T,N_T_ratio
33,POET,0.007889656208392552,10.010312312495525,-0.7953105227573769,-0.005487674218938545,dispersed_eigs,100,126,1.26
34,Sample,0.032616525163825016,8.976512509817063,0.0,3.2673656539252196,dispersed_eigs,100,126,1.26
34,LW,0.0076432459294468,7.423359202613206,-0.7656633902276039,0.0,dispersed_eigs,100,126,1.26
34,NLS,0.007447282126977226,7.002683848631676,-0.7716715042583074,-0.025638819459490717,dispersed_eigs,100,126,1.26
34,POET,0.008422428173373492,8.239674968890734,-0.7417742039941518,0.1019438928328566,dispersed_eigs,100,126,1.26
35,Sample,0.017898525794186396,8.823840262662465,0.0,1.3753336702694976,dispersed_eigs,100,126,1.26
35,LW,0.007535162751326507,7.856046404799776,-0.579006514951416,0.0,dispersed_eigs,100,126,1.26
35,NLS,0.0073416038736214976,7.329861179282068,-0.5898207507119879,-0.025687418320318928,dispersed_eigs,100,126,1.26
35,POET,0.008472175371626327,7.743908537663781,-0.5266551296432376,0.12435200820776784,dispersed_eigs,100,126,1.26
36,Sample,0.035319252258703096,8.708483099947943,0.0,3.056849798264172,dispersed_eigs,100,126,1.26
36,LW,0.00870607836499526,7.002875332747488,-0.7535033216098176,0.0,dispersed_eigs,100,126,1.26
36,NLS,0.008850718582006142,6.583086680511522,-0.7494080985300243,0.01661370492510607,dispersed_eigs,100,126,1.26
36,POET,0.010239773498257183,8.9608246968885,-0.7100795502901969,0.17616371791787303,dispersed_eigs,100,126,1.26
37,Sample,0.02715000996040072,9.130977089792303,0.0,2.2674386166994656,dispersed_eigs,100,126,1.26
37,LW,0.008309263966472224,7.927276994684507,-0.6939498741034869,0.0,dispersed_eigs,100,126,1.26
37,NLS,0.007955436320642759,7.43577840602616,-0.7069821951356168,-0.04258230900560575,dispersed_eigs,100,126,1.26
37,POET,0.008383166931310939,9.873799547970126,-0.6912278506144899,0.008894044663511997,dispersed_eigs,100,126,1.26
38,Sample,0.032718538572935,8.866375842539767,0.0,2.8943849769138783,dispersed_eigs,100,126,1.26
38,LW,0.008401464869778474,7.107723734737408,-0.7432200447752204,0.0,dispersed_eigs,100,126,1.26
38,NLS,0.00792132862601777,6.784443581820837,-0.757894790796972,-0.05714911044713604,dispersed_eigs,100,126,1.26
38,POET,0.009272671885986832,8.59020230504311,-0.7165927241732841,0.10369703732764995,dispersed_eigs,100,126,1.26
39,Sample,0.03282709328674646,8.720765580779197,0.0,2.8281006461095823,dispersed_eigs,100,126,1.26
39,LW,0.008575295249906228,7.343335818512111,-0.7387738483270342,0.0,dispersed_eigs,100,126,1.26
39,NLS,0.008381822654502491,6.7736512016424415,-0.7446675347924713,-0.022561624966306842,dispersed_eigs,100,126,1.26
